time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
06:25:00	23100	2	1	0	2	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0
06:30:00	23400	3	1	0	4	0	0	0	0	3	1	0	4	0	0	0	0	0	0	0	0
06:35:00	23700	22	6	0	20	1	0	0	1	19	6	0	17	0	0	0	0	2	0	0	2
06:40:00	24000	55	19	0	56	0	0	0	1	40	19	0	38	0	0	0	0	15	0	0	17
06:45:00	24300	164	44	0	176	1	0	0	2	124	41	0	121	3	0	0	3	36	3	0	50
06:50:00	24600	323	129	0	370	8	0	0	10	233	116	0	238	8	4	0	7	74	9	0	115
06:55:00	24900	798	294	0	874	29	8	0	31	588	250	0	576	24	8	0	23	157	28	0	244
07:00:00	25200	1461	650	0	1685	15	12	0	34	1097	573	0	1100	30	27	0	26	319	38	0	525
07:05:00	25500	2673	1246	0	3112	64	17	0	81	1969	1080	0	1989	96	41	0	81	544	108	0	961
07:10:00	25800	4118	2060	0	5170	68	30	0	119	3049	1754	0	3284	160	93	0	148	841	183	0	1619
07:15:00	26100	5756	2574	0	8352	123	50	0	192	4135	2108	0	5311	257	109	0	296	1241	307	0	2553
07:20:00	26400	7191	2821	0	12722	116	87	0	221	5175	2058	0	8428	407	188	0	515	1493	488	0	3558
07:25:00	26700	8084	2804	0	18002	153	115	0	259	5717	1842	0	12303	534	189	0	860	1680	658	0	4580
07:30:00	27000	8306	2895	0	23413	132	108	0	283	5686	1638	0	16351	696	271	0	1285	1792	878	0	5494
07:35:00	27300	7834	2809	0	28438	115	137	0	261	5239	1290	0	20300	873	252	0	1906	1607	1130	0	5971
07:40:00	27600	6562	2826	0	32174	117	130	0	248	4118	1145	0	23273	940	272	0	2574	1387	1279	0	6079
07:45:00	27900	5274	2441	0	35007	77	133	0	192	3165	741	0	25697	939	243	0	3270	1093	1324	0	5848
07:50:00	28200	3788	2299	0	36496	50	112	0	130	2004	545	0	27156	909	280	0	3899	825	1362	0	5311
07:55:00	28500	2590	1989	0	37097	28	57	0	101	1228	527	0	27857	808	162	0	4545	526	1243	0	4594
08:00:00	28800	1713	1665	0	37145	26	54	0	73	707	458	0	28106	627	123	0	5049	353	1030	0	3917
08:05:00	29100	1210	1446	0	36909	12	42	0	43	388	319	0	28175	561	102	0	5508	249	983	0	3183
08:10:00	29400	769	1185	0	36493	6	24	0	25	197	300	0	28072	390	71	0	5827	176	790	0	2569
08:15:00	29700	547	774	0	36266	4	18	0	11	133	126	0	28079	269	51	0	6045	141	579	0	2131
08:20:00	30000	454	654	0	36066	7	6	0	12	121	68	0	28132	218	34	0	6229	108	546	0	1693
08:25:00	30300	360	504	0	35922	6	3	0	15	109	48	0	28193	143	22	0	6350	102	431	0	1364
08:30:00	30600	407	515	0	35814	2	5	0	12	113	54	0	28252	127	87	0	6390	165	369	0	1160
08:35:00	30900	305	331	0	35788	5	8	0	9	107	24	0	28335	89	12	0	6467	104	287	0	977
08:40:00	31200	277	237	0	35828	6	2	0	13	120	7	0	28448	71	6	0	6532	80	222	0	835
08:45:00	31500	267	203	0	35892	3	3	0	13	111	6	0	28553	62	5	0	6589	91	189	0	737
08:50:00	31800	233	196	0	35929	1	3	0	11	112	4	0	28661	64	4	0	6649	56	185	0	608
08:55:00	32100	265	180	0	36014	1	8	0	4	112	1	0	28772	78	2	0	6725	74	169	0	513
09:00:00	32400	284	136	0	36162	5	2	0	7	121	5	0	28888	57	4	0	6778	101	125	0	489
09:05:00	32700	294	133	0	36323	11	3	0	15	122	4	0	29006	53	3	0	6828	108	123	0	474
09:10:00	33000	273	113	0	36483	6	4	0	17	116	2	0	29120	64	5	0	6887	87	102	0	459
09:15:00	33300	274	115	0	36642	8	7	0	18	111	5	0	29226	69	3	0	6953	86	100	0	445
09:20:00	33600	290	118	0	36814	6	8	0	16	122	3	0	29345	68	2	0	7019	94	105	0	434
09:25:00	33900	291	106	0	36999	7	4	0	19	136	9	0	29472	62	2	0	7079	86	91	0	429
09:30:00	34200	279	98	0	37180	9	11	0	17	125	8	0	29589	47	4	0	7122	98	75	0	452
09:35:00	34500	271	124	0	37327	9	7	0	19	94	9	0	29674	74	1	0	7195	94	107	0	439
09:40:00	34800	260	98	0	37489	11	3	0	27	97	6	0	29765	64	2	0	7257	88	87	0	440
09:45:00	35100	274	119	0	37644	5	12	0	20	123	11	0	29877	61	7	0	7311	85	89	0	436
09:50:00	35400	284	120	0	37808	9	11	0	18	123	9	0	29991	65	2	0	7374	87	98	0	425
09:55:00	35700	280	110	0	37978	10	7	0	21	120	3	0	30108	62	3	0	7433	88	97	0	416
10:00:00	36000	294	106	0	38166	5	6	0	20	114	7	0	30215	66	2	0	7497	109	91	0	434
10:05:00	36300	265	99	0	38332	2	7	0	15	131	6	0	30340	53	2	0	7548	79	84	0	429
10:10:00	36600	307	110	0	38529	6	10	0	11	117	4	0	30453	65	0	0	7613	119	96	0	452
10:15:00	36900	283	103	0	38709	10	5	0	16	128	7	0	30574	67	3	0	7677	78	88	0	442
10:20:00	37200	298	116	0	38891	5	5	0	16	103	3	0	30674	72	1	0	7748	118	107	0	453
10:25:00	37500	283	118	0	39056	6	8	0	14	121	3	0	30792	85	0	0	7833	71	107	0	417
10:30:00	37800	284	166	0	39174	7	7	0	14	109	63	0	30838	68	3	0	7898	100	93	0	424
10:35:00	38100	274	109	0	39339	4	6	0	12	124	6	0	30956	70	0	0	7968	76	97	0	403
10:40:00	38400	272	98	0	39513	7	3	0	16	113	6	0	31063	63	5	0	8026	89	84	0	408
10:45:00	38700	276	91	0	39698	8	5	0	19	128	11	0	31180	54	1	0	8079	86	74	0	420
10:50:00	39000	283	107	0	39874	6	8	0	17	129	7	0	31302	66	1	0	8144	82	91	0	411
10:55:00	39300	273	112	0	40035	9	4	0	22	112	2	0	31412	74	0	0	8218	78	106	0	383
11:00:00	39600	257	84	0	40208	7	13	0	16	120	4	0	31528	48	0	0	8266	82	67	0	398
11:05:00	39900	293	122	0	40379	4	4	0	16	112	4	0	31636	76	0	0	8342	101	114	0	385
11:10:00	40200	289	105	0	40563	9	10	0	15	126	3	0	31759	65	0	0	8407	89	92	0	382
11:15:00	40500	277	93	0	40747	6	7	0	14	121	13	0	31867	58	0	0	8465	92	73	0	401
11:20:00	40800	278	94	0	40931	5	7	0	12	124	4	0	31987	66	0	0	8531	83	83	0	401
11:25:00	41100	275	100	0	41106	9	7	0	14	115	7	0	32095	66	1	0	8596	85	85	0	401
11:30:00	41400	263	219	0	41150	10	6	0	18	109	111	0	32093	69	5	0	8660	75	97	0	379
11:35:00	41700	292	103	0	41339	5	7	0	16	131	8	0	32216	56	1	0	8715	100	87	0	392
11:40:00	42000	281	92	0	41528	3	7	0	12	126	3	0	32339	65	0	0	8780	87	82	0	397
11:45:00	42300	267	121	0	41674	11	4	0	19	98	15	0	32422	57	26	0	8811	101	76	0	422
11:50:00	42600	278	99	0	41853	8	6	0	21	106	5	0	32523	66	0	0	8877	98	88	0	432
11:55:00	42900	274	120	0	42007	7	5	0	23	112	7	0	32628	72	0	0	8949	83	108	0	407
12:00:00	43200	267	106	0	42168	4	10	0	17	106	8	0	32726	57	2	0	9004	100	86	0	421
12:05:00	43500	292	107	0	42353	10	5	0	22	136	7	0	32855	67	1	0	9070	79	94	0	406
12:10:00	43800	263	104	0	42512	5	8	0	19	108	4	0	32959	66	1	0	9135	84	91	0	399
12:15:00	44100	280	100	0	42692	5	10	0	14	125	8	0	33076	60	0	0	9195	90	82	0	407
12:20:00	44400	242	91	0	42843	5	1	0	18	97	2	0	33171	56	2	0	9249	84	86	0	405
12:25:00	44700	270	112	0	43001	8	8	0	18	115	6	0	33280	70	0	0	9319	77	98	0	384
12:30:00	45000	281	131	0	43151	8	8	0	18	120	50	0	33350	59	2	0	9376	94	71	0	407
12:35:00	45300	281	106	0	43326	8	9	0	17	125	12	0	33463	64	3	0	9437	84	82	0	409
12:40:00	45600	245	103	0	43468	13	9	0	21	102	7	0	33558	56	1	0	9492	74	86	0	397
12:45:00	45900	244	89	0	43623	10	10	0	21	107	6	0	33659	53	0	0	9545	74	73	0	398
12:50:00	46200	280	111	0	43792	9	10	0	20	121	7	0	33773	65	0	0	9610	85	94	0	389
12:55:00	46500	265	97	0	43960	11	8	0	23	108	4	0	33877	61	0	0	9671	85	85	0	389
13:00:00	46800	302	90	0	44172	13	5	0	31	128	2	0	34003	62	1	0	9732	99	82	0	406
13:05:00	47100	257	101	0	44328	10	10	0	31	100	4	0	34099	60	3	0	9789	87	84	0	409
13:10:00	47400	271	103	0	44496	7	9	0	29	127	8	0	34218	53	3	0	9839	84	83	0	410
13:15:00	47700	263	115	0	44644	4	15	0	18	121	14	0	34325	57	0	0	9896	81	86	0	405
13:20:00	48000	282	98	0	44828	13	8	0	23	114	2	0	34437	61	1	0	9956	94	87	0	412
13:25:00	48300	256	84	0	45000	4	10	0	17	111	2	0	34546	48	1	0	10003	93	71	0	434
13:30:00	48600	268	139	0	45129	4	7	0	14	112	41	0	34617	60	1	0	10062	92	90	0	436
13:35:00	48900	259	107	0	45281	8	3	0	19	110	2	0	34725	62	2	0	10122	79	100	0	415
13:40:00	49200	270	97	0	45454	5	8	0	16	131	3	0	34853	58	0	0	10180	76	86	0	405
13:45:00	49500	293	109	0	45638	7	8	0	15	126	12	0	34967	70	0	0	10250	90	89	0	406
13:50:00	49800	269	105	0	45802	11	7	0	19	110	4	0	35073	66	0	0	10316	82	94	0	394
13:55:00	50100	282	93	0	45991	13	6	0	26	125	0	0	35198	53	2	0	10367	91	85	0	400
14:00:00	50400	281	87	0	46185	12	12	0	26	112	2	0	35308	57	1	0	10423	100	72	0	428
14:05:00	50700	300	108	0	46377	11	11	0	26	119	2	0	35425	64	1	0	10486	106	94	0	440
14:10:00	51000	237	96	0	46518	12	11	0	27	93	0	0	35518	68	0	0	10554	64	85	0	419
14:15:00	51300	262	106	0	46674	9	7	0	29	108	9	0	35617	68	1	0	10621	77	89	0	407
14:20:00	51600	289	114	0	46849	7	11	0	25	115	4	0	35728	76	2	0	10695	91	97	0	401
14:25:00	51900	284	99	0	47034	7	6	0	26	123	7	0	35844	62	1	0	10756	92	85	0	408
14:30:00	52200	298	136	0	47196	5	14	0	17	115	8	0	35951	58	25	0	10789	120	89	0	439
14:35:00	52500	252	95	0	47353	8	8	0	17	103	2	0	36052	46	2	0	10833	95	83	0	451
14:40:00	52800	293	105	0	47541	7	7	0	17	125	2	0	36175	70	0	0	10903	91	96	0	446
14:45:00	53100	271	114	0	47698	5	6	0	16	112	3	0	36284	65	0	0	10968	89	105	0	430
14:50:00	53400	272	117	0	47853	5	11	0	10	101	1	0	36384	67	1	0	11034	99	104	0	425
14:55:00	53700	277	102	0	48028	6	5	0	11	129	3	0	36510	65	0	0	11099	77	94	0	408
15:00:00	54000	265	109	0	48184	13	8	0	16	110	2	0	36618	70	1	0	11168	72	98	0	382
15:05:00	54300	256	94	0	48346	9	3	0	22	101	1	0	36718	63	1	0	11230	83	89	0	376
15:10:00	54600	247	76	0	48517	7	7	0	22	109	0	0	36827	45	1	0	11274	86	68	0	394
15:15:00	54900	291	103	0	48705	9	7	0	24	112	5	0	36934	67	2	0	11339	103	89	0	408
15:20:00	55200	260	107	0	48858	10	8	0	26	102	4	0	37032	62	2	0	11399	86	93	0	401
15:25:00	55500	267	99	0	49026	2	12	0	16	123	1	0	37154	67	2	0	11464	75	84	0	392
15:30:00	55800	245	98	0	49173	6	7	0	15	94	8	0	37240	44	16	0	11492	101	67	0	426
15:35:00	56100	295	120	0	49348	7	6	0	16	114	2	0	37352	88	0	0	11580	86	112	0	400
15:40:00	56400	261	90	0	49519	8	4	0	20	116	5	0	37463	54	1	0	11633	83	80	0	403
15:45:00	56700	285	99	0	49705	6	13	0	13	137	4	0	37596	56	0	0	11689	86	82	0	407
15:50:00	57000	285	94	0	49896	5	5	0	13	124	4	0	37716	62	0	0	11751	94	85	0	416
15:55:00	57300	277	102	0	50071	11	6	0	18	112	2	0	37826	68	0	0	11819	86	94	0	408
16:00:00	57600	306	116	0	50261	3	7	0	14	127	0	0	37953	77	1	0	11895	99	108	0	399
16:05:00	57900	280	88	0	50453	6	9	0	11	105	0	0	38058	59	1	0	11953	110	78	0	431
16:10:00	58200	277	111	0	50619	9	6	0	14	101	3	0	38156	81	0	0	12034	86	102	0	415
16:15:00	58500	315	119	0	50815	14	6	0	22	132	11	0	38277	74	1	0	12107	95	101	0	409
16:20:00	58800	248	89	0	50974	5	5	0	22	113	5	0	38385	57	1	0	12163	73	78	0	404
16:25:00	59100	287	98	0	51163	8	9	0	21	122	2	0	38505	61	1	0	12223	96	86	0	414
16:30:00	59400	312	156	0	51319	4	4	0	21	132	18	0	38619	58	46	0	12235	118	88	0	444
16:35:00	59700	354	163	0	51510	10	7	0	24	132	14	0	38737	74	36	0	12273	138	106	0	476
16:40:00	60000	288	111	0	51687	6	8	0	22	121	1	0	38857	68	0	0	12341	93	102	0	467
16:45:00	60300	361	126	0	51922	17	9	0	30	158	5	0	39010	76	2	0	12415	110	110	0	467
16:50:00	60600	432	115	0	52239	17	13	0	34	217	8	0	39219	63	1	0	12477	135	93	0	509
16:55:00	60900	621	126	0	52734	27	17	0	44	329	4	0	39544	76	1	0	12552	189	104	0	594
17:00:00	61200	932	160	0	53506	33	23	0	54	561	5	0	40100	94	2	0	12644	244	130	0	708
17:05:00	61500	1375	175	0	54706	58	18	0	94	863	6	0	40957	121	0	0	12765	333	151	0	890
17:10:00	61800	1992	253	0	56445	89	47	0	136	1294	6	0	42245	155	4	0	12916	454	196	0	1148
17:15:00	62100	2719	300	0	58864	112	60	0	188	1808	8	0	44045	198	0	0	13114	601	232	0	1517
17:20:00	62400	3267	383	0	61748	124	88	0	224	2162	11	0	46196	215	1	0	13328	766	283	0	2000
17:25:00	62700	3686	515	0	64919	157	107	0	274	2397	12	0	48581	321	0	0	13649	811	396	0	2415
17:30:00	63000	3773	610	0	68082	141	139	0	276	2398	9	0	50970	376	1	0	14024	858	461	0	2812
17:35:00	63300	3459	664	0	70877	134	121	0	289	2135	8	0	53097	412	8	0	14428	778	527	0	3063
17:40:00	63600	2800	707	0	72970	120	127	0	282	1664	11	0	54750	413	1	0	14840	603	568	0	3098
17:45:00	63900	2268	762	0	74476	90	139	0	233	1297	4	0	56043	413	1	0	15252	468	618	0	2948
17:50:00	64200	1608	659	0	75425	61	126	0	168	888	3	0	56928	339	10	0	15581	320	520	0	2748
17:55:00	64500	1123	611	0	75937	33	87	0	114	597	5	0	57520	290	1	0	15870	203	518	0	2433
18:00:00	64800	765	539	0	76163	28	57	0	85	331	0	0	57851	257	1	0	16126	149	481	0	2101
18:05:00	65100	539	469	0	76233	16	47	0	54	235	1	0	58085	176	0	0	16302	112	421	0	1792
18:10:00	65400	394	390	0	76237	11	27	0	38	151	1	0	58235	145	1	0	16446	87	361	0	1518
18:15:00	65700	364	360	0	76241	8	17	0	29	140	4	0	58371	114	0	0	16560	102	339	0	1281
18:20:00	66000	303	292	0	76252	5	13	0	21	105	8	0	58468	100	0	0	16660	93	271	0	1103
18:25:00	66300	304	280	0	76276	8	9	0	20	118	0	0	58586	76	0	0	16736	102	271	0	934
18:30:00	66600	294	249	0	76321	5	9	0	16	119	1	0	58704	69	13	0	16792	101	226	0	809
18:35:00	66900	282	200	0	76403	7	6	0	17	106	15	0	58795	62	2	0	16852	107	177	0	739
18:40:00	67200	273	172	0	76504	9	7	0	19	103	1	0	58897	61	1	0	16912	100	163	0	676
18:45:00	67500	269	164	0	76609	6	6	0	19	111	7	0	59001	76	1	0	16987	76	150	0	602
18:50:00	67800	276	151	0	76734	10	7	0	22	102	1	0	59102	71	1	0	17057	93	142	0	553
18:55:00	68100	275	145	0	76864	5	8	0	19	112	2	0	59212	77	0	0	17134	81	135	0	499
19:00:00	68400	251	113	0	77002	5	8	0	16	101	0	0	59313	54	0	0	17188	91	105	0	485
19:05:00	68700	256	113	0	77145	7	7	0	16	111	0	0	59424	54	1	0	17241	84	105	0	464
19:10:00	69000	287	105	0	77327	5	4	0	17	131	0	0	59555	57	0	0	17298	94	101	0	457
19:15:00	69300	269	113	0	77483	7	10	0	14	103	2	0	59656	71	0	0	17369	88	101	0	444
19:20:00	69600	302	134	0	77651	8	6	0	16	117	4	0	59769	88	0	0	17457	89	124	0	409
19:25:00	69900	257	105	0	77803	10	9	0	17	98	1	0	59866	63	0	0	17520	86	95	0	400
19:30:00	70200	331	169	0	77965	5	8	0	14	127	8	0	59985	68	50	0	17538	131	103	0	428
19:35:00	70500	312	111	0	78166	6	7	0	13	139	5	0	60119	62	11	0	17589	105	88	0	445
19:40:00	70800	286	118	0	78334	11	4	0	20	99	0	0	60218	72	0	0	17661	104	114	0	435
19:45:00	71100	101	108	0	78327	5	6	0	19	1	0	0	60219	72	0	0	17733	23	102	0	356
19:50:00	71400	82	91	0	78318	3	6	0	16	0	0	0	60219	62	1	0	17794	17	84	0	289
19:55:00	71700	63	71	0	78310	5	7	0	14	0	0	0	60219	36	1	0	17829	22	63	0	248
20:00:00	72000	53	66	0	78297	1	5	0	10	0	0	0	60219	35	0	0	17864	17	61	0	204
20:05:00	72300	44	50	0	78291	6	5	0	11	2	1	0	60220	24	0	0	17888	12	44	0	172
20:10:00	72600	29	41	0	78279	3	4	0	10	0	0	0	60220	14	1	0	17901	12	36	0	148
20:15:00	72900	22	34	0	78267	1	5	0	6	0	0	0	60220	9	0	0	17910	12	29	0	131
20:20:00	73200	21	22	0	78266	3	3	0	6	0	0	0	60220	7	0	0	17917	11	19	0	123
20:25:00	73500	19	26	0	78259	4	2	0	8	0	0	0	60220	6	0	0	17923	9	24	0	108
20:30:00	73800	37	48	0	78248	3	6	0	5	3	6	0	60217	4	12	0	17915	27	24	0	111
20:35:00	74100	38	34	0	78252	5	3	0	7	8	7	0	60218	4	4	0	17915	21	20	0	112
20:40:00	74400	33	27	0	78258	5	3	0	9	2	1	0	60219	6	0	0	17921	20	23	0	109
20:45:00	74700	27	29	0	78256	3	6	0	6	0	0	0	60219	8	0	0	17929	16	23	0	102
20:50:00	75000	18	14	0	78260	4	2	0	8	0	0	0	60219	5	0	0	17934	9	12	0	99
20:55:00	75300	21	24	0	78257	6	3	0	11	2	2	0	60219	5	0	0	17939	8	19	0	88
21:00:00	75600	5	15	0	78247	0	4	0	7	0	0	0	60219	2	0	0	17941	3	11	0	80
21:05:00	75900	5	15	0	78237	0	2	0	5	0	0	0	60219	4	0	0	17945	1	13	0	68
21:10:00	76200	6	19	0	78224	0	3	0	2	2	2	0	60219	2	0	0	17947	2	14	0	56
21:15:00	76500	5	21	0	78208	0	1	0	1	0	4	0	60215	3	0	0	17950	2	16	0	42
21:20:00	76800	3	11	0	78200	0	1	0	0	1	1	0	60215	1	0	0	17951	1	9	0	34
21:25:00	77100	1	8	0	78193	0	0	0	0	0	0	0	60215	1	0	0	17952	0	8	0	26
21:30:00	77400	17	29	0	78181	0	0	0	0	5	11	0	60209	1	11	0	17942	11	7	0	30
21:35:00	77700	7	9	0	78179	0	0	0	0	1	1	0	60209	0	3	0	17939	6	5	0	31
21:40:00	78000	7	7	0	78179	0	0	0	0	0	0	0	60209	2	0	0	17941	5	7	0	29
21:45:00	78300	3	5	0	78177	0	0	0	0	0	0	0	60209	1	0	0	17942	2	5	0	26
21:50:00	78600	7	10	0	78174	0	0	0	0	0	0	0	60209	3	0	0	17945	4	10	0	20
21:55:00	78900	4	4	0	78174	0	0	0	0	0	0	0	60209	1	0	0	17946	3	4	0	19
22:00:00	79200	3	3	0	78174	0	0	0	0	0	0	0	60209	3	0	0	17949	0	3	0	16
22:05:00	79500	1	3	0	78172	0	0	0	0	0	0	0	60209	1	0	0	17950	0	3	0	13
